F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
0.580588547,0.20652247,1.134709273,0.294218325,0.015269369,0.515496259,-0.288871379,1.803855505,-1.10878654,-0.466799082,2
-0.252084212,0.601110358,1.330347258,-2.407492838,-1.295052469,-1.110842928,-0.915603825,-0.533120705,1.331988037,-0.629674564,2
-2.023080799,0.026317677,1.1216022,-1.258351338,-0.792090356,-1.571489869,1.058566194,-0.777892034,-0.000824909,-0.656014097,2
-1.898402686,0.728985973,-0.635878905,-1.254681952,-0.720315973,-3.09492142,-0.07742932,1.173538419,1.300679362,-1.03916503,1
0.555771373,0.206095285,3.455388421,1.144834399,2.475532379,-2.101037813,-0.124725935,0.090635768,0.027367756,-1.180444453,2
-0.018590511,0.558764869,0.028673581,-1.990503839,1.747718183,1.843762968,0.597409144,0.509241744,0.03432445,-0.120530271,0
0.56731992,-0.114191651,-3.411885914,-0.304356663,-4.705580785,0.180246875,0.862051117,-1.648591379,0.879051394,3.443465191,1
0.966777789,0.729886717,2.559937934,1.638014111,1.552612297,1.431968684,0.115014476,1.581956877,0.679638332,-0.70483055,0
-0.424165254,-0.414435847,0.208000191,-1.328943297,-1.127041359,0.051943801,1.670085031,0.780328738,0.442810015,0.433899984,1
0.649585021,-0.524163304,-1.639945284,0.839168442,0.59152615,1.546737477,-2.235554104,-1.944238399,-0.923283229,-1.045533752,0
-1.73334772,-0.385919028,-2.122721984,0.804982599,-3.332572098,-0.084760483,-1.125818044,-0.019058033,0.913558323,3.682469841,1
1.411777859,-1.180293817,-1.766172435,0.423472648,-3.666059003,-0.251141433,-0.358261935,0.310063985,0.513844649,-1.330826972,1
0.88856402,1.008088285,-0.982624425,1.503607687,0.606607541,2.320453805,-0.578039752,0.322832143,1.384736492,-0.405533802,0
-0.006238507,2.620312506,-1.909423466,-1.067777043,-0.442977287,1.627239581,0.12660569,1.14188147,0.331944506,1.763900668,1
-0.254650312,2.768234753,-1.166955878,-3.381633572,0.195757448,1.448394477,1.031931155,0.071938513,-0.608390246,-0.843493551,1
1.379246022,0.48834722,0.689831061,-0.987732689,0.932307812,-0.356495135,-1.449192971,1.788199247,1.209804479,1.641657884,1
-2.364838909,-0.192244124,-0.991062012,-0.066120541,-1.55617854,0.69412454,0.732731417,0.758578352,2.912696188,-0.792077322,2
-0.38222119,0.970361529,0.502013558,2.652955782,0.837399421,1.512190109,-0.129424681,0.721233531,-2.006180924,2.128530905,0
0.306163011,1.313079293,0.792441651,0.511580334,-0.692312062,-1.814454088,-0.422669522,-0.717143594,0.924143517,-0.914235014,2
0.815622397,1.353452193,3.311603927,-3.190920512,-3.191347624,-0.901605129,2.029469889,-0.096579457,-0.118518157,-1.245743831,2
-1.380754267,0.183748856,-0.646703428,-3.586638086,-1.051186183,-2.557360452,-0.652880785,-2.062094818,-0.176847785,-1.538909258,1
-0.33058407,0.754621997,0.504424343,1.65245376,0.440871172,2.838365226,-0.096842355,-0.638050286,0.806977262,-1.808414415,1
-0.279029264,-1.083001994,0.296395578,-0.64462349,-0.323056853,2.49436313,-0.202012055,-0.802941657,0.723297776,-2.147296423,1
-1.733051568,0.655867003,-3.033637219,-2.924485141,3.186288505,-0.799699279,-2.276530743,0.638231099,0.539416408,3.789761958,2
-0.495445632,1.273585524,2.572234985,0.299889999,1.43186952,1.099250282,-0.728725391,-0.24868188,-0.051888122,0.644495132,0
1.997801196,-1.163600157,1.202572818,-1.357448946,1.196400073,-0.734060985,0.60888178,0.190774215,-1.414633142,-1.42906013,2
0.431651576,2.123939627,1.312401377,-0.048446133,1.821325761,-0.155449238,-0.850750765,-0.975512312,0.226201444,0.452333962,2
0.170295763,-0.893524182,0.807412068,2.134794741,1.530405225,-0.496341389,-0.012910532,-0.438397048,-0.900326169,-1.753300808,0
-0.931760027,-0.653939008,-2.500715928,-0.631054876,1.12743138,2.693152881,1.061631117,-0.886783074,0.734338452,-1.591315956,1
-0.281356447,-0.727491373,-0.108815798,2.135701767,1.183956031,1.824112146,-0.038526046,-2.794855125,-0.344938045,1.692027678,0
-0.020820067,0.275451425,0.380703358,-1.546889874,-2.715263152,-0.426487084,-0.402292784,1.106653581,-1.50119064,-0.168060046,1
-0.578708395,-0.076761554,-2.913926348,-2.440998873,1.732441734,0.224788836,0.261254716,-0.058697376,-0.35431896,3.280839227,2
-0.073086694,0.714841964,-0.349136024,-0.220292791,-0.475315501,-1.623418801,-1.015124701,1.658656569,-1.410873209,-0.449428767,2
-1.358606161,-1.089862537,-1.350025955,-1.438844613,1.271329066,-1.666225696,-0.077072171,0.192350198,-0.159039363,1.363326293,2
-1.73158348,-0.091773062,-2.246076632,-0.175779794,-1.916283157,-0.365968111,0.766505087,-0.270694716,-1.065826021,1.46106611,1
0.691899792,0.12298083,0.849611138,-0.852251206,-0.070759808,-1.150017753,2.613613316,-0.488596246,-0.336137351,-1.016516865,2
-0.284553997,-0.311443472,1.389096492,1.846834171,1.095051791,2.524124967,0.248460127,0.864439872,-0.888116043,-1.79564917,0
0.80600693,-0.810818476,3.712924246,0.135803394,-2.025943176,1.725090143,-1.597508719,-0.305094768,1.982036251,-1.423229552,1
0.081843977,0.896105948,1.198459382,0.501253855,-0.300269805,-1.509088122,0.700499528,-2.219076781,0.612511002,1.687370588,0
-0.049576002,-0.883409436,-1.787373949,-0.317061909,-2.701426936,-1.192377224,0.953032726,-1.78026047,0.051527733,-0.625221024,2
-0.805998155,-0.819587385,-2.195625315,0.621662357,-0.41780623,0.350354414,0.64355228,-1.312369768,1.419699699,3.069924263,0
-0.677992779,-0.654101811,0.754654011,-3.052652922,0.944467573,0.167986546,2.260703574,-0.881000484,0.317570854,-2.218313769,2
1.133457383,-2.10006229,0.274608599,-1.899237322,2.066676375,-0.161261625,-0.04682532,0.372348324,-0.22108926,-0.215729819,1
2.200047198,0.505150402,0.22832479,0.234751677,-0.990037739,-0.220653355,-1.262308663,-0.680268968,-0.307952527,-0.291293736,2
0.042668501,-1.771830793,-0.516017236,0.92226221,0.759453396,0.301123859,0.545831999,-0.751533111,1.022642315,0.571182994,0
0.265383427,-1.154211694,-2.409380844,1.234518047,-3.029318567,-2.253708601,0.789281489,0.264699577,0.897426856,1.38527611,1
-1.978965731,0.12022454,-4.376756035,-3.175945825,1.336428678,1.257151504,0.7386708,-0.645046123,2.505453147,-0.238901758,1
0.660008152,-2.580226637,-1.427711072,1.742362314,1.596451583,1.714518191,-1.357801639,-1.388729732,1.88066053,2.055480279,0
2.067360804,-1.253356241,0.921197572,2.574587003,0.863472537,-0.597184727,-0.524873283,0.512714124,-0.519889305,-1.35639667,0
0.607165042,1.562428847,-0.760759371,-1.041337321,1.332598845,-1.482934479,-0.361576666,-0.554703111,0.772238505,0.898168261,2
1.727858605,-0.249744871,-1.490106413,-0.457062373,-0.618405622,2.288214378,-1.84656849,-1.036004596,-0.396356178,-2.434164486,1
0.499953462,1.397935658,-2.296886394,-0.461553432,-1.025061197,-1.1956113,-1.467588402,0.076887426,-1.704151507,2.973135151,0
1.895790744,-0.090131182,-0.076892965,0.983224147,1.778582678,-0.425522518,-1.354635472,-1.986005256,1.023591901,2.851173229,0
0.194533121,-2.156345536,1.165297271,-0.255829702,2.420748813,-2.827431292,-0.759197479,1.444641541,2.175672087,0.580914972,2
1.498174126,0.597873499,-2.029458264,-2.168689329,2.322514051,-1.411963876,0.625580338,0.984371845,-1.70761449,2.481701886,2
1.286421009,0.360809245,-1.835964448,-0.718174579,-2.694900848,-0.644269461,-0.481017329,0.104258255,-1.225365466,2.565849061,1
0.164406261,1.738485105,0.036554885,-0.082391143,-1.442300611,-2.325709138,-2.254821263,1.829779618,-2.815107019,0.163186792,2
-0.977640524,-1.203101462,-0.465883403,-1.002852536,2.410254083,-2.478908808,0.236263473,0.412872405,-0.494406336,1.051117914,2
-0.411412128,-0.785044928,-0.595424942,0.764792511,0.931203945,3.303960044,-0.204453166,-1.258138922,0.505073364,-3.178992279,0
2.206058788,0.402282813,-5.308656695,-2.623088787,-0.532924303,0.04056006,1.131544092,0.109435551,1.478458698,1.597694843,2
0.984083818,-2.568961884,-2.269710576,-1.386086245,1.000571427,5.009116643,-1.04241615,-0.646407754,-0.312044988,-4.044251357,0
-0.242079647,0.48773274,-1.918988141,-0.965432643,-1.497780973,-0.699647474,-1.283745976,-0.186715113,-0.130499795,0.385420323,1
-0.545476362,0.080242211,-0.595411387,-1.021706785,1.785887076,0.648398478,1.755411219,0.802382704,0.961179557,1.721149909,2
-1.184513547,-0.905302352,-3.301885624,-0.203934483,1.325688636,0.331714733,-0.318717306,-0.631839139,-0.370555175,3.019420886,0
0.486525051,0.105063321,0.551360338,1.25103773,1.681085584,1.141770666,0.973103071,-0.205919137,0.137133055,0.602011091,0
-0.514839709,0.014826943,-1.082290801,0.591058325,3.007062849,-0.298179176,-0.031287942,-0.943929576,1.63423094,0.007856389,2
-0.814096314,0.387304124,2.09483179,2.731341641,1.587876324,3.282524279,-1.155996547,0.187106434,1.393597801,-2.675972422,0
-1.652738355,-0.539347606,-0.416237002,0.719348574,1.907525719,0.431569007,1.327036238,0.325417712,-0.347188696,-1.278184424,2
0.381997023,0.018718733,-0.859928347,-1.905272895,-0.875010191,-1.820746496,-1.249285549,-0.728606808,-0.064840334,-0.199065444,1
-1.428908595,-1.809173013,-1.32854718,-2.139344914,-2.008258887,-2.194879845,-1.813403776,1.408321555,-0.301660828,-0.180672108,1
0.114025308,0.339126834,-0.312161615,-0.685705868,0.157929736,-0.943828148,1.912728081,-0.719783339,-0.567446,0.962891342,1
0.943083959,-0.041331135,-1.432266798,-1.385387996,-1.899252139,0.3304258,1.208905183,0.152157512,0.374540391,-0.908704808,1
-0.518413353,-2.473113605,0.866633896,-0.323188907,1.795289855,1.345132595,-2.101639891,-2.063631112,1.110807865,-0.588995528,0
-1.409655132,2.778708368,3.039151889,-0.896082281,-2.763988834,-0.109786758,0.542845589,0.814942659,-1.16627116,-2.702856406,2
0.474788468,-0.241317382,-0.399693054,-1.375749488,-1.384245404,-1.844971985,-1.231301611,-0.815950446,1.041035662,1.358679368,1
0.272837202,1.130129117,-0.789956098,-0.45158026,-1.199507781,1.108974472,0.787162042,-1.903354346,-0.521229819,-1.241331945,1
1.108777752,-0.653343653,-0.178279516,0.643479491,0.83096634,-0.959125305,0.574074765,-0.477849485,-1.718097514,-2.259092003,2
1.922604286,-0.403840445,-1.465763945,1.081950394,1.839815584,1.531410163,-0.584002044,-0.673392815,1.089692538,1.480468114,0
-0.476428734,-0.678952399,0.898735918,1.344731899,0.702723462,-0.665574813,0.571941802,0.02620458,1.239967498,-0.228897945,0
1.699710642,-0.646633106,-1.222860454,1.873529946,1.781967324,2.041469618,1.791317223,-0.437485556,-1.370376841,1.564658576,0
-0.734808826,0.45310484,-3.306459757,-2.096596882,-0.184827152,-1.079972559,-0.20532241,-0.810683868,-0.520335721,1.812615691,2
-0.612424296,-1.919770818,-0.943255878,-2.904027794,-1.009577218,0.056312652,-0.949975216,-2.153533451,0.794972912,1.138463365,1
1.566741889,-0.309548859,-1.428637208,-1.848436318,-1.60749435,-1.035654867,-0.244117462,0.592794701,-1.539321478,0.481534699,1
-1.946419682,-0.768514761,-1.728612472,1.846857811,0.344448704,-1.331543094,0.002255334,-1.647221094,-0.109440651,-2.79740868,0
1.282758311,-0.207306162,-2.344765748,-0.94662511,-3.230867269,-1.833750997,1.068956093,-0.184865627,-1.920890868,0.847957511,1
0.243986039,-2.017421762,-3.596117192,-1.971278864,-1.0407691,0.885430529,0.608346505,0.036591199,-0.425979444,1.808158243,2
0.021873459,0.19664576,-0.058377954,0.431815312,-1.988984214,-2.36244035,1.407843906,0.644645101,-0.909362014,-1.225922561,2
0.124955739,1.926450037,0.910477357,0.383275319,-0.978793953,-0.438556491,0.648512682,0.85323579,0.762686615,-1.099337793,2
0.153622386,1.140580607,0.832169264,0.593841988,1.929943493,-0.357105942,-1.184904742,-0.226022821,1.778857208,-1.192877646,0
-1.507719212,-1.467356718,1.479080349,3.153181938,0.342924537,0.671793862,0.220610103,1.194242552,-0.304900389,-1.369925062,0
1.650525338,0.847899071,-3.206363356,-3.414333114,0.556937012,1.001083094,-0.484752207,-0.601198147,-0.780373105,-0.474722211,1
1.765676799,-0.127644022,-0.258829983,0.639535573,-0.127967059,1.332900741,0.031690344,-0.54694985,1.355998963,-0.714747077,0
-0.943733195,-0.59443796,0.535957708,0.490553762,0.641662783,0.64912673,-0.811049186,0.039263331,1.366673909,-0.410016388,0
-0.033326248,-0.181052637,-0.004600273,-1.989537858,1.356788409,-0.790684418,-0.61379028,-0.796376446,0.838956483,-0.173589145,1
-0.390128497,-0.777036111,-0.953174694,-2.262095159,-0.904673042,0.46534618,-0.673765078,1.784959168,0.427551936,-0.416390764,1
1.144511419,-1.312149944,-4.225113003,0.511014208,-4.211184003,-1.477183445,0.743092311,-0.995297268,-1.088423181,-0.798114938,1
-0.80246344,0.14394788,3.882830844,-3.535478942,-2.640119537,0.424532276,1.626663334,-0.088578085,1.492648783,-2.097026797,2
-0.981053536,-0.661600806,0.85745559,0.115830712,0.192532433,-0.907711895,-0.774392715,0.739504414,0.243456671,-0.183997032,2
0.236735813,-1.516848397,-0.456767798,-0.647227274,-0.267768351,-0.653127802,0.537299972,-1.506403325,1.309219182,1.497929445,1
-0.559204857,-0.335592869,-0.093949657,0.04635892,-1.155142866,-1.805411525,-0.136675782,-0.002689465,1.131162751,1.523517074,1
-0.895317018,1.298983455,2.060232005,0.766999487,0.114514152,3.403886924,0.637905871,-0.185836547,0.680904578,-2.547887832,1
-1.097835579,1.106339419,-0.566530063,0.412589073,0.211255962,1.163988451,0.465149617,0.149296844,-0.410245825,-0.322709648,0
0.628326409,0.560831021,-0.561861863,-1.775934223,0.474017537,1.166642866,-0.507079543,-0.814396348,0.060092163,-0.216390083,1
-1.151280862,0.505792414,2.129615174,0.389800132,-3.141348102,0.351145614,-1.738126003,0.559284796,2.258593727,-1.037888046,1
-0.91939803,-2.628158079,-1.320631266,-0.43274006,0.000309207,1.958084498,2.166110223,1.020374357,-1.534681101,-1.553411682,0
0.035409053,0.932582463,2.14789387,0.231694103,-0.804136305,0.808407022,-0.827408344,0.053241663,1.308497956,-1.792462709,2
-0.152159805,1.588664109,1.078237279,0.342601047,-2.439383203,0.606086185,2.358369891,0.694467041,1.145329733,-1.022508269,1
0.64689039,0.825848131,-1.990876164,-1.956375497,-2.310667105,-1.226822033,-0.511252653,-1.314266177,0.242600417,0.789126759,1
0.253577746,2.079521661,0.041053099,-0.474783519,1.577509901,-3.105707174,0.360367867,-0.237017444,-0.749147198,0.582974928,1
-0.173304336,0.010855882,-2.308903008,-4.780116157,-0.233124033,0.356275111,-1.122851397,-0.113373404,1.142596205,0.050893553,1
-0.450107407,0.011181022,-1.202297795,-0.592175457,-0.517288524,-0.753787166,-0.073016801,0.504238156,-0.235211789,0.636258796,0
1.091857735,0.973069157,0.147013339,-0.900493487,3.887456815,-1.706708222,-0.271761225,0.39838002,-1.157059033,1.116848097,2
0.463305486,-0.335470323,1.206550931,-0.426979979,-1.562311019,-0.572724863,0.691779121,0.101589103,-0.279159396,-0.41250815,2
1.350698352,-0.484632487,0.714631787,-0.575627684,-2.540452719,0.828693738,-0.234944768,-0.056614618,-0.466340122,-1.423166692,1
-0.519954576,0.718780119,-3.608122615,-0.507204917,2.069843524,-0.046044906,1.430714842,-1.092462454,0.435941786,1.214818725,0
0.12831733,-1.325925173,-1.013116447,0.4869513,2.01318825,0.801470535,-1.919665855,-1.000482034,-1.603649392,0.122925012,0
0.761045296,-0.300705677,-0.883005164,-2.267187339,-1.217059111,0.543969891,1.022184443,0.104209063,-0.356082082,-0.596078604,1
-0.295107193,-0.889386802,-2.700570614,-1.862222888,0.520493932,0.679821612,-1.51878449,1.698957647,-1.819882503,1.721923478,2
-1.831523782,1.163421356,2.29736909,-0.948275482,-3.580473273,-0.475529572,-0.972465928,-1.526046785,-1.275039323,-2.816596971,2
1.528350791,-1.595215587,-3.224785332,0.845467024,-2.715968172,0.486380178,0.805931358,-0.005887099,-0.327429139,-1.917272381,1
0.237709381,-0.660480315,-0.43364037,0.052943011,-2.664626106,0.023798375,1.161684102,0.059130985,0.237979718,-0.778909334,1
-1.364133498,0.040206082,-3.331214595,-1.767499329,-0.723242598,1.003419436,0.399590985,-1.022988553,-0.911414579,-1.432477974,1
0.578327518,0.311024688,0.129278025,2.537943821,0.205957813,1.872896196,-0.042145914,-0.851866912,0.820877952,-3.259154706,0
-0.253076573,0.731901076,1.757685134,1.674422839,1.920359851,2.188033445,0.066717813,-0.661590124,-0.032211506,-2.342245535,0
0.31843757,0.199664744,0.287589172,0.75053343,2.472378166,-0.522397741,0.093617469,-0.41603229,1.113232042,0.99235823,0
0.555758298,0.398051635,1.814097636,-1.870138666,-1.807163904,-0.18781331,-2.103998945,-0.006301088,-0.602012584,-0.542639059,2
0.817273553,0.050087167,-1.865395222,-0.56862961,-2.057827954,-2.491506521,-0.949925677,-1.997624631,0.515634564,-0.240188433,2
-0.150439939,-0.623875111,1.486598862,1.295484809,-3.261693493,0.14931158,-0.04921557,-0.618078375,1.41343829,-0.936547881,1
0.130091529,-0.622278016,-2.427429628,-1.100577388,-1.240457507,-3.876262611,0.141759138,1.461395882,0.104982407,0.625429216,2
-1.499422943,0.153809241,-1.536895607,-0.674168872,-1.608553239,1.113815825,-0.018145318,-1.861457181,0.110284318,-1.541101394,1
-0.183641283,-0.649609532,1.189948405,0.393346261,-0.055653313,2.683460877,-2.147712491,-0.046849936,1.408765816,-2.04410694,1
-0.083683613,-0.340313397,0.240551538,-2.73559785,0.62069819,-2.603100125,0.932107059,-0.067585953,-1.012641199,-1.667363087,1
-0.6707488,0.385494072,-1.290090438,-0.805683885,-2.653596839,-1.845981232,-0.208409927,-0.953870558,-0.730342318,1.09944684,1
0.741533838,0.21084831,-0.861534394,1.286484531,0.469749986,-1.262541172,0.566489962,-1.31727368,-0.415973022,0.464142395,1
-1.913620099,1.113772894,0.247531326,-1.049867146,0.253650515,2.295962416,0.016036456,-0.571456243,-0.749096212,-1.539993031,1
-0.124582153,0.333668139,2.522540226,1.078715616,2.663486346,1.353238004,0.425865027,-1.712491074,-1.583316818,-0.90944682,0
-0.200101755,-0.179455716,2.030763952,1.740194077,2.293880626,0.808008806,0.173053653,-0.06418006,-0.670220165,-1.664630513,0
-1.475375245,0.662802253,-0.114914996,-1.296818536,0.679249111,-0.704286946,1.476343288,0.401272693,0.727894868,0.299416996,1
-0.120154028,0.410193219,0.138166087,-1.02002218,-0.909852244,-1.412600551,1.763032486,-0.365420605,-0.648814178,-0.949089338,2
-1.137270967,-1.06416575,0.163581901,-0.677039235,1.165276127,2.490331148,0.349224044,2.318123554,-0.419664743,-1.502817045,0
-0.801165261,-0.552638038,-1.985606667,-1.324323149,0.237576427,-1.349734289,0.615512661,0.879339264,0.618190743,1.079494559,2
-1.065638359,-1.194403823,-2.671385045,-0.538781587,-1.234363143,-0.002582496,0.246071605,-1.227240944,-0.686854531,1.324914412,0
-0.633852656,-0.726166735,0.957982965,-1.446045687,-2.332021354,0.577926123,-0.42295556,1.549614934,0.949449752,-1.050158431,1
-1.874351643,-0.268521432,-0.310874276,-0.948787456,2.179842922,-2.367739425,1.16838928,0.576393561,-0.823929748,1.163101255,2
0.000665834,-0.06295479,-2.076308552,1.087834439,-0.444278444,1.865577317,0.785699293,1.374768325,0.36075367,-0.289158116,0
0.329456682,-0.891598806,2.168878503,1.04859149,0.285231379,-1.968897348,1.270843559,-1.075600689,-1.628026528,-0.91341918,2
0.747753529,-0.87549199,1.244343719,-2.254798847,-1.927962635,-0.763212046,-0.77268039,-0.220831736,-0.869426329,-0.418981747,2
-1.746673252,0.798914497,-0.789875047,0.884521231,-0.810008825,-2.52065523,-2.323926791,0.157292875,0.349687445,0.172462098,1
0.60636558,-1.524232047,-1.365488351,-1.397535371,2.317896716,-0.595710472,1.599251787,-0.671526239,0.042125708,1.549534059,2
-0.66884205,2.290804786,-1.24363907,-1.455291099,1.582600758,2.480628381,2.474163522,-1.271820918,0.192054596,-1.634637404,0
0.265075038,-0.596481209,-0.095393139,1.841788079,-3.168414628,0.701014692,-0.486118389,-1.007412127,1.307934869,-1.91280353,1
0.735003224,0.465953067,-1.323883666,0.79894371,0.737069599,1.069561894,-0.396598443,0.075856399,0.832000387,-2.649221849,0
-0.368548339,0.876916624,-0.39721779,2.169784656,3.138857957,1.830259529,-0.399250001,0.102393099,0.26804472,2.045894619,0
-0.314976805,-0.157505803,0.782226365,0.891010199,0.342042773,1.643437483,0.981844053,-0.185394753,1.964776164,-0.974262189,0
-0.37116271,-0.1166104,-1.949753873,-0.550194962,-1.048404264,-1.282976881,0.980895995,1.399715213,2.282259951,0.009133554,2
0.629129718,0.234654101,-2.391576057,0.884321837,0.798477034,2.278574473,-1.727836866,-1.421545042,1.08200093,0.469317581,0
1.190433173,-0.02152729,-1.765445116,-0.328825291,-1.644278763,-1.0347971,-0.613415681,-0.338597803,-1.03667285,1.079807976,1
2.472108079,0.294969219,0.873654903,3.389155134,0.384218603,-1.882066695,-0.296746291,-0.341913024,0.391444274,-0.60021416,2
0.464483421,-1.346328676,-1.766068698,0.850536223,-4.024992974,-1.568699332,1.366442086,1.26560796,1.210553604,3.592306249,1
-1.488241988,0.699906858,-1.967446333,-1.989349154,0.095428652,1.65464907,0.562044364,0.078788034,-0.573963544,-1.381675134,1
-1.63939631,0.088137021,-0.14176504,-0.938523727,0.131609849,-0.450007962,-1.942772326,-2.276434948,-1.245470956,1.930536456,1
0.383547945,1.764789624,1.038250556,3.466683869,-0.722436223,1.255590333,-1.165413023,0.744051243,-0.140180344,-1.479593574,0
-0.092302887,0.255849665,0.192193683,-1.956322369,-0.638265775,-1.35204471,-0.73052169,-1.649314511,-1.729315798,0.555382919,2
-0.101235378,0.80408045,-1.768973085,1.527056987,0.42441267,1.708579045,-0.297251586,-0.452748585,-0.632249467,2.183700118,0
-0.869578142,0.657408548,0.070588781,0.131682067,1.727475897,4.010894673,0.201697159,-0.897721485,0.368972927,-2.891304605,0
-1.692631029,0.305330782,2.422529608,1.056072704,1.06557821,3.118007824,0.545140382,0.060660134,-0.083398861,-0.791307493,0
0.162208407,-0.856356715,-1.376782831,-1.011674352,0.766377786,-1.871509646,0.950439726,-1.12448922,0.050167237,0.816109129,2
-1.463779069,-1.319514269,-1.434073756,2.477711135,-0.149606319,1.085888338,-0.553638482,0.865452628,0.155608018,-3.450569247,0
0.537113046,-0.734688423,-0.34690513,-0.816593391,1.538469525,-0.827733847,-0.461995885,-0.514289785,-1.143080248,1.059700189,2
-1.053591076,-0.82783733,-0.412422044,2.513127333,2.856252952,3.041315576,0.243902631,0.945441363,-0.400688835,0.34754296,0
0.474259212,0.445152075,-1.06536967,1.319060349,-0.515921325,-0.47055323,0.972570932,0.057097567,1.254652066,2.196907831,1
0.143818912,0.325505946,0.329396907,-1.591225292,-0.689748682,-1.320829192,0.882651552,-0.484685013,-0.930301629,0.603578801,2
1.822118173,-0.874355663,-0.45997917,-1.31674384,-0.68998564,-1.776407666,-0.662338598,0.32040177,-0.444245987,0.1127776,1
1.634029704,-1.360241241,4.139543808,2.597827822,1.575255948,-0.08162355,-1.445346352,0.112543142,-1.106734665,0.99942177,0
0.900045272,-0.643670598,0.975592588,-0.343238297,-2.218380336,0.366542917,-0.071709658,0.107427886,1.536825481,-0.640012399,1
-0.105525821,-0.680570202,-3.294774072,-1.541125974,0.708448962,2.148123348,-0.064810644,0.114450206,-0.284765375,-1.736943449,1
-0.234372133,1.031808018,-0.439983423,-0.9249583,-0.714630984,-0.881641449,-0.762893892,-1.90660564,0.332894164,1.808141228,1
0.295183694,-1.962051133,-0.936506868,2.231757426,1.131723376,3.067572021,0.271420938,-0.615856346,1.530572032,0.047736416,0
1.891550517,-0.288806245,0.087866395,-0.651085259,0.646616632,-1.89957773,-0.942764562,0.498510853,0.504075361,0.857105643,2
-0.481315279,0.860397262,1.527294379,0.722423052,-2.216751976,-0.878323855,0.366235297,-0.140595563,1.218006365,-1.355219157,2
-0.935312214,0.975008648,2.321182813,0.525961524,-2.324709678,1.239876833,0.662256998,-0.296128643,1.964816572,-1.298090438,1
0.307784949,-0.587681726,1.570027483,1.367633543,0.31594737,2.072143867,1.308061621,-0.03154754,0.567469555,-0.606389864,0
-0.216170409,-1.199304865,1.939442704,-0.018003,2.778913073,-0.05803747,-2.07270229,-0.439284887,-0.072512174,0.763021705,2
0.247116713,0.508927662,-0.577302487,-1.119077358,0.688641948,-1.802039413,-0.385265178,-0.525583965,0.939537926,-0.235270739,2
0.119972546,-0.912377055,0.524844668,-1.909642529,-1.114598918,-4.190113034,-0.015435237,0.08107324,-0.363421212,-0.615189456,1
-0.572199772,-0.17445372,-0.915781816,-2.149485151,0.087724533,-0.222091661,0.6087941,0.837676764,0.092654364,0.138443875,1
0.673544543,1.74451758,0.977793325,-0.612735654,0.373317176,-0.451211903,-0.622988778,-0.944411729,-0.334908504,-1.273381754,2
-0.201419364,-0.950365077,0.437563419,-1.968861041,1.210523567,1.121515288,1.076740568,-0.036455233,0.91160047,0.65060694,0
-0.79289958,-0.600231554,-3.059222027,-1.789921953,0.114579801,-2.36711732,0.766568516,0.997463576,0.753992708,1.457348004,2
-0.205640646,0.446404453,-0.271126345,0.414625188,-0.766872244,-0.701003341,2.149488785,0.052547408,0.05310688,1.16952304,0
0.421539446,0.447193712,-2.167891034,0.575243177,-0.620250171,2.338961091,2.053768188,0.87124464,0.754616381,0.562245608,0
0.352809908,-0.181169036,-0.846325981,2.197551503,2.813217318,2.882876567,-0.719110703,1.179162675,0.949403135,-0.321650459,0
0.980375851,-0.185951992,-1.31814675,0.262741023,0.29446202,-0.505920608,0.953930597,0.935454783,1.063790883,2.10913361,0
0.584089865,-0.73497843,-1.959194579,-1.193101952,0.186679738,1.671290996,-0.239053894,-1.54099708,0.983881947,-1.485474222,0
1.464229708,-0.152198672,-0.703557956,-0.798227152,-0.156676049,-1.105771295,-0.758863689,-0.697109073,-0.688959807,0.380606816,0
0.193049252,-0.450091251,-1.162402165,1.364947267,0.521081528,1.098835721,2.08648475,-0.193016779,0.774572645,-2.919432869,0
-0.502066836,0.385218833,-1.480124739,-1.942710443,-0.718240915,0.575382247,-2.405666648,0.052959466,1.00144146,1.345732865,1
-0.676359565,0.741882528,-2.318564598,-0.638590916,-1.132737876,0.006254077,0.473346062,0.729909158,-0.494258715,-0.272127728,1
0.408546966,-0.414981568,-1.602587312,-2.418996728,-2.351658595,-0.551303102,-0.362893755,0.877846783,0.481553924,1.322550621,1
1.818652137,0.578318854,-1.278546493,1.105963109,-0.219925788,1.470713796,-0.594356019,0.225083039,1.164747921,0.515992075,0
-0.144787801,-0.308327317,-0.821848829,-0.6914285,0.836506154,-2.354790408,2.63496843,-1.183950651,0.098517051,0.389672955,2
0.508969556,0.486117509,0.041783898,2.044621851,-1.093256097,0.315819611,-0.725209716,-0.801594538,0.965304279,-1.249289536,0
-1.54421673,0.367566663,-1.404543285,0.433448567,-0.315830244,1.534162241,1.392044332,0.282224211,-2.596586029,-1.16899984,1
-1.001016978,-0.942977505,-0.748801998,-0.177845485,0.24382124,2.531512715,-1.096073995,-0.45131068,-1.175341289,-1.838142611,1
0.30283782,-0.901326474,-1.558305454,0.11619254,-2.163217349,0.154277419,-2.018620072,0.674130655,2.467205225,1.13239655,0
-0.787376795,-0.295863603,1.424461098,0.892678951,-0.847343059,0.90742099,0.163773484,-0.438064781,-0.133624864,-1.390276417,2
0.516061691,-1.007418646,1.541990321,-1.530237352,-2.91797195,-1.6845745,-1.957721687,1.111611116,0.606012547,-0.790890368,2
